id,duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_ward_placed,red_ward_placed,ward_placed_diff,blue_ward_destroyed,red_ward_destroyed,ward_destroyed_diff,first_blood,blue_kills,red_kills,kill_diff,first_turret,blue_turrets,red_turrets,turret_diff,first_inhibitor,blue_inhibitors,red_inhibitors,inhibitor_diff,first_herald,blue_heralds,red_heralds,herald_diff,first_baron,blue_barons,red_barons,baron_diff,blue_air,red_air,air_diff,blue_hextech,red_hextech,hextech_diff,blue_fire,red_fire,fire_diff,blue_earth,red_earth,earth_diff,blue_water,red_water,water_diff,air,hextech,fire,earth,water,blue_win
5902410402,1826061,63819,46638,17181,77636,61683,15953,64,56,8,8,6,2,1,46,22,24,1,10,2,8,1,2,0,2,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,-1,2,0,2,0,0,0,0,0,0,0,0,1
5902379185,2037925,59993,57599,2394,68732,67050,1682,46,39,7,6,12,-6,-1,47,35,12,-1,7,3,4,1,3,0,3,-1,0,1,-1,1,1,0,1,0,0,0,1,0,1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,1
5902313195,2439109,61806,54730,7076,77065,62570,14495,46,54,-8,7,3,4,-1,47,23,24,1,4,6,-2,-1,0,1,-1,-1,0,2,-2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5901670331,2348239,60545,52288,8257,67447,60902,6545,52,55,-3,14,14,0,-1,34,28,6,1,6,5,1,-1,0,1,-1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5901622299,2137412,54545,61296,-6751,63619,63413,206,45,61,-16,5,5,0,-1,29,52,-23,-1,0,8,-8,-1,0,3,-3,-1,0,2,-2,1,1,0,1,0,2,-2,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0
5901166819,1960209,54159,47583,6576,62962,57344,5618,53,62,-9,12,9,3,1,27,19,8,1,7,4,3,1,1,0,1,-1,0,1,-1,0,0,0,0,1,2,-1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
5900370398,2689863,51718,61721,-10003,62267,68599,-6332,60,52,8,5,9,-4,1,25,36,-11,-1,3,6,-3,-1,0,1,-1,1,2,0,2,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,1
5900375537,2568337,53335,60243,-6908,65439,68589,-3150,49,82,-33,5,7,-2,-1,34,39,-5,-1,3,7,-4,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5899657727,1984888,59258,60439,-1181,68767,68603,164,64,47,17,5,11,-6,1,41,43,-2,-1,4,7,-3,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,1,-1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5899194395,2320997,55170,55739,-569,63880,64517,-637,55,61,-6,11,12,-1,-1,30,33,-3,1,3,5,-2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,-2,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0
5899151573,1843537,53092,64212,-11120,66162,71415,-5253,37,63,-26,10,4,6,-1,28,39,-11,-1,3,11,-8,-1,0,4,-4,1,1,1,0,-1,0,1,-1,0,0,0,1,0,1,0,3,-3,1,0,1,0,0,0,0,0,0,0,0,0
5903056972,2160453,52479,56392,-3913,65084,63866,1218,57,59,-2,6,8,-2,-1,25,29,-4,-1,4,6,-2,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5897553046,2389066,52143,46328,5815,58814,55137,3677,60,50,10,13,5,8,1,25,17,8,-1,7,3,4,1,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,1,0
5896952928,2163979,54340,57460,-3120,66000,69759,-3759,37,46,-9,6,8,-2,-1,31,32,-1,-1,3,8,-5,-1,0,2,-2,1,1,1,0,-1,0,1,-1,1,0,1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5896585461,2675354,50470,54146,-3676,56725,62098,-5373,53,41,12,9,14,-5,1,31,33,-2,1,3,4,-1,0,0,0,0,-1,0,1,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0
5896497976,2126625,54204,54757,-553,55786,64776,-8990,59,57,2,10,32,-22,-1,36,38,-2,1,7,0,7,1,1,0,1,-1,1,1,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5894537331,2505217,52845,51540,1305,66553,58692,7861,53,45,8,8,13,-5,-1,32,29,3,-1,3,5,-2,0,0,0,0,-1,0,2,-2,0,0,0,0,0,1,-1,0,1,-1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5892906520,2071390,57497,51138,6359,66481,61069,5412,70,51,19,11,8,3,-1,39,27,12,-1,5,3,2,0,0,0,0,-1,0,1,-1,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
5892852389,1862512,58302,55048,3254,68075,68182,-107,38,43,-5,5,5,0,1,37,34,3,1,9,1,8,1,2,0,2,1,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
5890922780,2016536,53673,55220,-1547,62145,64459,-2314,58,52,6,12,15,-3,-1,24,34,-10,1,4,5,-1,-1,0,1,-1,1,2,0,2,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,1
5898431199,1888939,59092,49771,9321,65086,55681,9405,51,48,3,19,15,4,1,41,29,12,-1,7,2,5,1,2,0,2,-1,0,2,-2,1,1,0,1,1,0,1,0,0,0,2,0,2,0,1,-1,0,0,0,0,0,0,0,0,1
5897755325,2218445,55562,57276,-1714,67925,62815,5110,60,60,0,7,11,-4,1,30,29,1,-1,3,7,-4,-1,0,1,-1,-1,0,1,-1,1,1,0,1,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1
5895674243,2142096,48402,54459,-6057,58890,66678,-7788,54,52,2,3,2,1,-1,21,34,-13,-1,2,6,-4,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0
5893854434,2352859,55383,49924,5459,60836,62181,-1345,53,53,0,12,13,-1,1,34,25,9,1,7,1,6,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,2,-1,0,0,0,0,0,0
5893807299,2311738,54016,53823,193,62452,64942,-2490,54,52,2,13,13,0,-1,24,27,-3,1,4,5,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,1,0,1,1,0,1,0,0,0,0,0,0
5893475082,2429248,56967,54330,2637,69515,68149,1366,53,41,12,7,11,-4,1,37,27,10,-1,4,3,1,0,0,0,0,-1,0,2,-2,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1
5893418788,1870403,55365,58792,-3427,67987,68800,-813,30,44,-14,6,2,4,1,34,39,-5,-1,2,8,-6,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,-1,0,0,0,1,2,-1,0,0,0,0,0,0,0,0,0
5893306297,1928792,53689,61020,-7331,59797,68796,-8999,55,122,-67,15,18,-3,1,26,44,-18,-1,3,6,-3,-1,0,2,-2,-1,0,1,-1,0,0,0,0,0,1,-1,0,2,-2,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0
5891852676,2047913,55107,60655,-5548,63586,69496,-5910,47,43,4,6,11,-5,-1,32,41,-9,-1,3,6,-3,-1,0,1,-1,1,1,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,1,0,1,0,2,-2,0,0,0,0,0,0
5891683917,2352336,58056,57713,343,60310,63751,-3441,57,34,23,6,7,-1,-1,37,41,-4,-1,5,4,1,1,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5891635963,1932020,58122,63884,-5762,65910,74322,-8412,52,52,0,7,4,3,-1,36,39,-3,1,6,7,-1,-1,0,1,-1,1,2,0,2,-1,0,2,-2,0,1,-1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
5890863642,1922408,49062,57961,-8899,61045,65141,-4096,67,53,14,7,25,-18,-1,20,31,-11,-1,1,9,-8,-1,0,3,-3,-1,0,1,-1,0,0,0,0,1,0,1,1,0,1,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0
5890566917,2253431,51601,56701,-5100,59396,64368,-4972,54,45,9,10,8,2,-1,23,29,-6,1,4,8,-4,-1,0,1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,1
5901500904,2195770,60016,52483,7533,65931,66196,-265,40,36,4,5,12,-7,1,41,30,11,1,7,1,6,1,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,2,0,2,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5896070408,3009046,45638,52841,-7203,58901,66871,-7970,51,52,-1,5,12,-7,-1,18,25,-7,-1,2,6,-4,0,0,0,0,-1,0,1,-1,-1,0,1,-1,1,0,1,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
5902899710,2086016,53670,52938,732,57581,65975,-8394,55,51,4,10,10,0,-1,25,27,-2,1,6,4,2,0,0,0,0,1,1,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,2,-2,0,0,0,0,1,-1,0,0,-1,0,0,0
5902320452,1885609,51369,58686,-7317,61777,68911,-7134,29,47,-18,6,8,-2,-1,23,39,-16,-1,4,6,-2,0,0,0,0,-1,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,0,0
5902142972,2863638,64471,62995,1476,74953,69402,5551,45,53,-8,4,8,-4,-1,43,46,-3,-1,7,5,2,0,0,0,0,-1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5901071525,1939733,57401,51054,6347,71947,66530,5417,36,92,-56,10,1,9,-1,41,21,20,1,9,3,6,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,2,-1,1,0,1,1,0,1,0,0,0,0,0,1
5900370202,1828787,61191,53811,7380,68828,62743,6085,49,37,12,7,4,3,1,39,29,10,1,8,2,6,1,2,0,2,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
5899412777,1865634,60036,56064,3972,64981,61973,3008,57,39,18,5,4,1,-1,41,41,0,1,10,1,9,1,3,0,3,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5896046164,1893458,46331,53708,-7377,56829,66179,-9350,38,55,-17,6,6,0,-1,13,26,-13,-1,3,5,-2,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,0,1,-1,0,0,0,0,0,0
5896051559,1955286,56006,56841,-835,71259,71890,-631,68,42,26,5,14,-9,-1,23,23,0,-1,5,3,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,2,-1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5896046164,1893458,46331,53708,-7377,56829,66179,-9350,38,55,-17,6,6,0,-1,13,26,-13,-1,3,5,-2,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,0,1,-1,0,0,0,0,0,0
5896051559,1955286,56006,56841,-835,71259,71890,-631,68,42,26,5,14,-9,-1,23,23,0,-1,5,3,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,2,-1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5894291911,2796467,55216,51983,3233,66317,60216,6101,49,47,2,15,15,0,-1,37,21,16,-1,8,4,4,1,1,0,1,1,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,1,-1,2,0,2,0,0,0,0,0,0,0,0,0
5899970631,2356461,54678,49849,4829,63336,60100,3236,47,69,-22,18,8,10,1,32,24,8,1,4,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0
5897415868,1851518,60553,46924,13629,68184,58486,9698,58,49,9,7,4,3,1,47,24,23,1,8,0,8,1,1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,3,0,3,0,0,0,0,0,0,1,0,1
5896702481,2305823,52614,51283,1331,62512,61496,1016,59,60,-1,17,13,4,1,37,19,18,1,4,3,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
5896041402,2692950,56848,51384,5464,64378,63624,754,46,116,-70,20,13,7,-1,32,30,2,1,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5894317902,2301294,54306,53096,1210,58654,63142,-4488,51,115,-64,7,2,5,1,33,37,-4,1,5,3,2,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,3,-3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
5893262320,2326601,55629,52183,3446,67136,60513,6623,59,59,0,8,6,2,-1,33,21,12,-1,4,5,-1,0,0,0,0,-1,0,2,-2,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5893185827,1832799,51217,61309,-10092,62936,71390,-8454,63,44,19,6,18,-12,-1,30,46,-16,-1,3,6,-3,-1,0,1,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,2,-2,0,0,0,0,1,-1,0,0,-1,0,0,0
5893000220,2174719,58156,58098,58,68902,65326,3576,62,54,8,4,5,-1,1,36,34,2,1,2,5,-3,0,0,0,0,-1,0,2,-2,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5892891914,1981724,55740,56791,-1051,69908,69328,580,47,68,-21,10,8,2,1,30,27,3,-1,4,8,-4,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,1,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5892785933,1932750,59104,55528,3576,64093,61887,2206,51,60,-9,17,18,-1,1,40,34,6,-1,4,8,-4,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1
5901170877,2380937,55603,56541,-938,65456,65441,15,60,43,17,12,17,-5,1,29,24,5,-1,3,7,-4,-1,0,1,-1,1,1,1,0,-1,0,1,-1,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
5901031245,2007697,60422,56833,3589,72231,71042,1189,59,39,20,9,12,-3,1,43,32,11,1,6,2,4,0,0,0,0,1,1,0,1,-1,0,1,-1,1,0,1,0,1,-1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1
5899959899,2872477,50420,54110,-3690,58034,60905,-2871,72,57,15,20,18,2,-1,25,41,-16,-1,2,3,-1,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,2,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5899717830,1972710,56684,54755,1929,65498,62683,2815,68,49,19,8,21,-13,-1,31,27,4,1,7,5,2,1,1,0,1,1,1,0,1,0,0,0,0,2,0,2,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,1
5896888994,1992079,56410,59415,-3005,70048,77503,-7455,60,48,12,3,4,-1,-1,36,32,4,1,8,7,1,1,2,1,1,1,2,0,2,-1,0,1,-1,0,0,0,2,1,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,1
5896505219,2475568,55338,54038,1300,64781,61186,3595,58,128,-70,11,13,-2,-1,30,28,2,-1,4,4,0,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,1,-1,2,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
5901288713,2112085,59494,52831,6663,67188,60686,6502,56,58,-2,12,14,-2,1,39,24,15,1,5,3,2,0,0,0,0,-1,0,1,-1,1,1,0,1,0,1,-1,0,0,0,2,0,2,0,1,-1,0,0,0,0,0,0,0,0,1
5902580901,2256074,53410,55692,-2282,71150,71186,-36,52,63,-11,8,3,5,-1,28,28,0,1,3,6,-3,0,0,0,0,1,1,1,0,-1,0,1,-1,0,0,0,0,1,-1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
5902139491,2465953,47177,56520,-9343,57827,70594,-12767,38,39,-1,4,7,-3,-1,17,30,-13,-1,5,4,1,0,0,0,0,-1,0,2,-2,-1,0,1,-1,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,1
5902193990,2566878,52230,57638,-5408,59851,66092,-6241,45,48,-3,6,6,0,-1,22,40,-18,1,4,6,-2,0,0,0,0,1,1,1,0,-1,0,1,-1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
5901912534,2008579,60371,55584,4787,69988,65807,4181,106,54,52,10,5,5,1,45,27,18,-1,8,6,2,1,1,0,1,-1,0,2,-2,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5901829155,1931186,53784,64899,-11115,60623,73031,-12408,57,62,-5,12,14,-2,-1,25,50,-25,-1,3,8,-5,-1,0,1,-1,1,2,0,2,0,0,0,0,0,0,0,1,0,1,0,2,-2,0,1,-1,0,0,0,0,0,0,0,0,0
5899445851,1950497,54603,45825,8778,67506,60818,6688,37,65,-28,25,6,19,1,33,20,13,1,7,2,5,1,1,0,1,-1,0,1,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,1,1
5899251917,1866445,49617,57904,-8287,60065,67764,-7699,50,43,7,9,20,-11,-1,20,31,-11,-1,2,9,-7,-1,0,2,-2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,1,2,-1,0,0,0,0,0,0
5899235282,2533194,49286,47912,1374,57865,63795,-5930,55,57,-2,15,11,4,1,16,30,-14,1,3,2,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,-2,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0
5898932097,2009840,59814,65057,-5243,69118,71748,-2630,59,51,8,13,5,8,-1,31,46,-15,-1,3,7,-4,-1,0,1,-1,-1,0,2,-2,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5897842027,2128075,55001,50356,4645,63878,62770,1108,52,56,-4,12,20,-8,-1,25,21,4,1,9,2,7,1,2,0,2,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,-1,3,0,3,0,1,-1,0,0,0,0,0,0,0,0,1
5897775727,2154730,53470,53797,-327,60276,65835,-5559,53,48,5,7,11,-4,1,29,38,-9,1,4,4,0,0,0,0,0,1,1,1,0,-1,0,1,-1,1,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5897720936,2105468,53372,43182,10190,63114,56644,6470,55,44,11,20,22,-2,1,27,13,14,1,6,3,3,1,1,0,1,1,1,1,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
5895608627,2404157,49407,51632,-2225,62160,62020,140,29,52,-23,2,5,-3,-1,26,27,-1,-1,3,5,-2,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,2,-2,0,0,0,0,0,0
5895604573,1803617,48896,57159,-8263,57473,65394,-7921,42,44,-2,10,6,4,-1,31,38,-7,-1,0,6,-6,-1,0,1,-1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0
5895519099,1841776,64160,51063,13097,74118,60581,13537,59,45,14,5,7,-2,1,47,32,15,1,9,1,8,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,1
5899428641,2819613,51543,59504,-7961,66001,74070,-8069,51,52,-1,10,9,1,-1,21,35,-14,-1,4,7,-3,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,0,1,1,2,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
5899101468,2522678,55539,52702,2837,63437,63020,417,60,67,-7,14,11,3,-1,29,26,3,1,6,5,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1
5897314889,2846253,60523,56985,3538,66885,68242,-1357,52,47,5,11,8,3,1,41,40,1,1,8,3,5,1,2,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,2,0,2,0,0,0,0,0,0
5896520405,1856878,52892,38637,14255,70128,53906,16222,50,62,-12,9,6,3,-1,23,11,12,1,6,2,4,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,1,-1,2,0,2,0,0,0,0,0,1
5896248938,1898185,57830,44035,13795,62378,53417,8961,47,48,-1,9,11,-2,1,41,19,22,1,7,0,7,1,1,0,1,1,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1,2,0,2,0,0,0,0,0,1
5902736826,1836941,50869,61376,-10507,54006,69964,-15958,46,58,-12,8,58,-50,1,24,38,-14,-1,4,6,-2,-1,0,1,-1,-1,0,1,-1,-1,0,2,-2,0,0,0,0,1,-1,0,2,-2,0,1,-1,0,0,0,0,0,-1,0,0,0
5893538332,2029816,52994,58635,-5641,62567,65867,-3300,51,57,-6,20,48,-28,-1,30,38,-8,1,3,7,-4,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,0,0
5891739783,2321301,57640,54128,3512,68783,64462,4321,52,65,-13,6,6,0,1,36,26,10,1,3,6,-3,0,0,0,0,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,1
5891575513,1856911,53025,44816,8209,64449,56939,7510,51,43,8,12,58,-46,1,22,14,8,1,9,2,7,1,3,0,3,1,2,0,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,-1,2,0,2,0,0,0,0,0,1
5891545882,2184092,48902,50097,-1195,64246,62614,1632,36,47,-11,16,5,11,1,16,15,1,-1,2,7,-5,-1,0,1,-1,-1,0,2,-2,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
5891418968,2350520,52438,54947,-2509,57590,64941,-7351,42,51,-9,12,5,7,-1,24,36,-12,1,5,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,2,-2,0,0,0,0,-1,0
5891087227,2297960,52870,57335,-4465,62594,69496,-6902,47,60,-13,61,11,50,1,28,34,-6,1,4,5,-1,0,0,0,0,1,2,0,2,-1,0,1,-1,2,0,2,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0
5896182542,2645044,44724,52407,-7683,56701,61795,-5094,90,47,43,6,18,-12,-1,18,33,-15,-1,0,7,-7,-1,0,1,-1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0
5895856938,1949896,46642,53205,-6563,59182,68561,-9379,30,59,-29,6,3,3,1,18,26,-8,-1,3,6,-3,0,0,0,0,1,2,0,2,-1,0,1,-1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0
5894145671,2517284,47456,60593,-13137,60711,73857,-13146,47,47,0,5,3,2,-1,19,37,-18,-1,2,7,-5,0,0,0,0,-1,0,2,-2,-1,0,1,-1,1,2,-1,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5894200829,2604410,54750,53559,1191,64324,62696,1628,57,64,-7,9,9,0,-1,35,31,4,-1,5,4,1,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,1
5891608544,2400119,63242,59786,3456,74684,68801,5883,39,44,-5,45,6,39,-1,45,43,2,-1,8,6,2,-1,1,2,-1,-1,0,2,-2,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1
5890976658,1948986,55439,57812,-2373,62817,70122,-7305,64,43,21,5,6,-1,-1,38,36,2,1,5,5,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,1,-1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5891041728,1952114,49355,59213,-9858,58085,71071,-12986,56,46,10,15,10,5,-1,23,37,-14,1,3,6,-3,0,0,0,0,1,1,0,1,0,0,0,0,0,2,-2,0,1,-1,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0
5897913733,2355490,58161,55711,2450,69952,66370,3582,45,51,-6,8,14,-6,-1,36,30,6,-1,7,5,2,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5896583784,2066531,60957,46746,14211,67491,59488,8003,42,54,-12,4,6,-2,1,43,22,21,1,7,1,6,1,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
5894396002,2013471,60761,51944,8817,69031,65106,3925,52,60,-8,11,10,1,-1,34,19,15,1,9,3,6,1,4,0,4,1,1,0,1,-1,0,1,-1,2,0,2,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,1
5894331300,1928860,58116,53103,5013,66127,65753,374,43,62,-19,18,5,13,-1,32,20,12,1,9,3,6,1,3,0,3,-1,0,2,-2,-1,0,1,-1,0,0,0,1,0,1,0,0,0,3,0,3,0,1,-1,0,0,0,1,0,1
5891395569,2068391,59390,52455,6935,66161,60209,5952,43,38,5,8,14,-6,-1,43,27,16,1,5,1,4,0,0,0,0,-1,0,1,-1,1,1,0,1,0,0,0,0,0,0,2,0,2,0,1,-1,0,1,-1,0,0,0,0,0,1
5891028625,2001580,52691,49015,3676,61930,61267,663,51,114,-63,13,12,1,-1,28,21,7,1,5,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,2,-2,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,1
5893610824,2138569,56627,60660,-4033,70984,67590,3394,44,107,-63,17,10,7,-1,30,45,-15,-1,3,5,-2,0,0,0,0,1,1,0,1,1,1,0,1,0,1,-1,1,2,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5891719558,2375898,52167,62586,-10419,64775,72434,-7659,108,47,61,5,23,-18,-1,25,36,-11,-1,2,8,-6,-1,0,3,-3,1,2,0,2,-1,0,2,-2,0,0,0,0,0,0,0,1,-1,2,1,1,1,0,1,0,0,0,0,0,0
5891580443,2248905,52525,53035,-510,60086,58551,1535,70,73,-3,33,12,21,-1,26,26,0,-1,5,5,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,-2,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,1
